run_id,gamma,beta,alpha,s0,P0,avg_consumer_surplus,most_common_strategy_consumer_surplus,avg_producer_surplus,most_common_strategy_producer_surplus,avg_total_welfare,most_common_strategy_total_welfare
1518,0.001,0.5,3.43,0.59,10.011971615048653,-10.303999999999998,6-Tier vs 6-Tier,1.7759999999999998,Flat vs Flat,-9.91,Flat vs Flat
1519,0.001,0.5,3.43,0.62,9.988061402678143,-10.265,6-Tier vs 6-Tier,1.5239999999999998,Flat vs Flat,-9.95,Flat vs Flat
1520,0.001,0.5,3.43,0.65,9.966358286834147,-10.229,6-Tier vs 6-Tier,0.49,Flat vs Flat,-9.99,Flat vs Flat
1521,0.001,0.5,3.43,0.68,9.946570151799913,-10.197,6-Tier vs 6-Tier,1.26,Flat vs Flat,-10.03,Flat vs Flat
1522,0.001,0.5,3.43,0.71,9.928454253529136,-10.166,6-Tier vs 6-Tier,1.308,Flat vs Flat,-10.06,Flat vs Flat
1523,0.001,0.5,3.43,0.74,9.911807211874908,-10.138,6-Tier vs 6-Tier,0.978,Flat vs Flat,-10.1,Flat vs Flat
1524,0.001,0.5,3.43,0.77,9.896457342297634,-10.112,6-Tier vs 6-Tier,1.028,Flat vs Flat,-10.12,Flat vs Flat
1525,0.001,0.5,3.43,0.8,9.882258712938654,-10.088,6-Tier vs 6-Tier,0.188,4-Tier vs 4-Tier,-10.15,4-Tier vs 4-Tier
1526,0.001,0.5,3.43,0.83,9.869086490521289,-10.064,6-Tier vs 6-Tier,0.86,Flat vs Flat,-10.18,Flat vs Flat
1527,0.001,0.5,3.43,0.86,9.8568332603656,-10.044,6-Tier vs 6-Tier,-0.0079999999999999,Flat vs Flat,-10.2,Flat vs Flat
1528,0.001,0.5,3.43,0.89,9.845406090669844,-10.025,6-Tier vs 6-Tier,0.964,4-Tier vs 4-Tier,-10.22,4-Tier vs 4-Tier
1529,0.001,0.5,3.43,1.0,9.80937241556256,-10.072,6-Tier vs 6-Tier,0.92,Flat vs Flat,-10.29,Flat vs Flat
1530,0.001,0.5,3.6,0.05,15.07338278161374,-16.375999999999998,3-Tier vs 3-Tier,19.632,Flat vs Flat,0.35,Flat vs Flat
1531,0.001,0.5,3.6,0.08,12.99004944828041,-14.504,Flat vs Flat,11.92,Flat vs Flat,-3.6800000000000006,Flat vs Flat
1532,0.001,0.5,3.6,0.11,12.043079751310714,-12.896,Flat vs Flat,7.928,4-Tier vs 4-Tier,-5.5,4-Tier vs 4-Tier
1533,0.001,0.5,3.6,0.14,11.501954210185172,-11.986,Flat vs Flat,6.698,6-Tier vs 6-Tier,-6.55,6-Tier vs 6-Tier
1534,0.001,0.5,3.6,0.17,11.151814154162762,-11.392,Flat vs Flat,5.18,Flat vs Flat,-7.220000000000001,Flat vs Flat
1535,0.001,0.5,3.6,0.2,10.906716114947075,-10.982,Flat vs Flat,4.588,6-Tier vs 6-Tier,-7.7,6-Tier vs 6-Tier
1536,0.001,0.5,3.6,0.23,10.725556694657222,-10.771,Flat vs Flat,3.7760000000000007,Flat vs Flat,-8.05,Flat vs Flat
1537,0.001,0.5,3.6,0.26,10.586203294434256,-10.681,6-Tier vs 6-Tier,2.63,5-Tier vs 5-Tier,-8.32,5-Tier vs 5-Tier
1538,0.001,0.5,3.6,0.29,10.475681632188456,-10.502,Flat vs Flat,3.304,Flat vs Flat,-8.53,Flat vs Flat
1539,0.001,0.5,3.6,0.32,10.385882781613743,-10.352,Flat vs Flat,1.912,4-Tier vs 4-Tier,-8.7,4-Tier vs 4-Tier
1540,0.001,0.5,3.6,0.35,10.311478019708982,-10.302,6-Tier vs 6-Tier,2.626,Flat vs Flat,-8.85,Flat vs Flat
1541,0.001,0.5,3.6,0.38,10.24882137810497,-10.202,6-Tier vs 6-Tier,2.37,7-Tier vs 7-Tier,-8.97,7-Tier vs 7-Tier
1542,0.001,0.5,3.6,0.41,10.19533400112594,-10.114,6-Tier vs 6-Tier,1.248,Flat vs Flat,-9.07,Flat vs Flat
1543,0.001,0.5,3.6,0.44,10.14914035737132,-10.036,6-Tier vs 6-Tier,1.346,7-Tier vs 7-Tier,-9.16,7-Tier vs 7-Tier
1544,0.001,0.5,3.6,0.47,10.108843774521544,-9.974,6-Tier vs 6-Tier,1.132,4-Tier vs 4-Tier,-9.24,4-Tier vs 4-Tier
1545,0.001,0.5,3.6,0.5,10.073382781613743,-9.917,6-Tier vs 6-Tier,1.77,Flat vs Flat,-9.31,Flat vs Flat
1546,0.001,0.5,3.6,0.53,10.04193624073324,-9.862,6-Tier vs 6-Tier,0.7639999999999999,Flat vs Flat,-9.37,Flat vs Flat
1547,0.001,0.5,3.6,0.56,10.013858972089931,-9.82,6-Tier vs 6-Tier,1.784,Flat vs Flat,-9.42,Flat vs Flat
1548,0.001,0.5,3.6,0.59,9.988637018901878,-9.777,6-Tier vs 6-Tier,1.348,Flat vs Flat,-9.47,Flat vs Flat
1549,0.001,0.5,3.6,0.62,9.965855899893311,-9.74,6-Tier vs 6-Tier,1.2440000000000002,Flat vs Flat,-9.51,Flat vs Flat
1550,0.001,0.5,3.6,0.65,9.945177653408615,-9.706,6-Tier vs 6-Tier,1.252,Flat vs Flat,-9.55,Flat vs Flat
1551,0.001,0.5,3.6,0.68,9.926323958084332,-9.677,6-Tier vs 6-Tier,0.376,Flat vs Flat,-9.59,Flat vs Flat
1552,0.001,0.5,3.6,0.71,9.909063532787451,-9.648,6-Tier vs 6-Tier,0.756,7-Tier vs 7-Tier,-9.62,7-Tier vs 7-Tier
1553,0.001,0.5,3.6,0.74,9.893202601433565,-9.623,6-Tier vs 6-Tier,1.068,Flat vs Flat,-9.65,Flat vs Flat
1554,0.001,0.5,3.6,0.77,9.878577586808548,-9.597,6-Tier vs 6-Tier,0.956,Flat vs Flat,-9.68,Flat vs Flat
1555,0.001,0.5,3.6,0.8,9.86504944828041,-9.574000000000002,6-Tier vs 6-Tier,1.184,Flat vs Flat,-9.71,Flat vs Flat
1556,0.001,0.5,3.6,0.83,9.852499247477198,-9.555,6-Tier vs 6-Tier,0.874,6-Tier vs 6-Tier,-9.73,6-Tier vs 6-Tier
1557,0.001,0.5,3.6,0.86,9.84082464207886,-9.535,6-Tier vs 6-Tier,0.09,4-Tier vs 4-Tier,-9.76,4-Tier vs 4-Tier
1558,0.001,0.5,3.6,0.89,9.829937088729848,-9.625,6-Tier vs 6-Tier,1.016,7-Tier vs 7-Tier,-9.78,7-Tier vs 7-Tier
1559,0.001,0.5,3.6,1.0,9.795605003835966,-9.567,6-Tier vs 6-Tier,0.8300000000000001,Flat vs Flat,-9.84,Flat vs Flat
1560,0.001,0.5,3.77,0.05,14.822867013856596,-15.285,3-Tier vs 3-Tier,18.64,Flat vs Flat,0.54,Flat vs Flat
1561,0.001,0.5,3.77,0.08,12.833477093432194,-13.655,Flat vs Flat,11.408,Flat vs Flat,-3.39,Flat vs Flat
1562,0.001,0.5,3.77,0.11,11.929208947784735,-12.164,Flat vs Flat,8.224,Flat vs Flat,-5.18,Flat vs Flat
1563,0.001,0.5,3.77,0.14,11.412484293129047,-11.314,Flat vs Flat,5.858,7-Tier vs 7-Tier,-6.2,7-Tier vs 7-Tier
1564,0.001,0.5,3.77,0.17,11.078133045998896,-10.76,Flat vs Flat,4.92,Flat vs Flat,-6.860000000000001,Flat vs Flat
1565,0.001,0.5,3.77,0.2,10.84408717300779,-10.379,Flat vs Flat,4.29,Flat vs Flat,-7.32,Flat vs Flat
1566,0.001,0.5,3.77,0.23,10.671096745144798,-10.327,Flat vs Flat,3.08,5-Tier vs 5-Tier,-7.67,5-Tier vs 5-Tier
1567,0.001,0.5,3.77,0.26,10.53802718525019,-10.118,Flat vs Flat,2.388,8-Tier vs 8-Tier,-7.93,8-Tier vs 8-Tier
1568,0.001,0.5,3.77,0.29,10.432489258437224,-9.949,Flat vs Flat,2.16,Flat vs Flat,-8.14,Flat vs Flat
1569,0.001,0.5,3.77,0.32,10.34673969290169,-9.884,8-Tier vs 8-Tier,1.636,6-Tier vs 6-Tier,-8.31,6-Tier vs 6-Tier
1570,0.001,0.5,3.77,0.35,10.275690052886532,-9.768,8-Tier vs 8-Tier,1.754,7-Tier vs 7-Tier,-8.45,7-Tier vs 7-Tier
1571,0.001,0.5,3.77,0.38,10.215858777084296,-9.677,6-Tier vs 6-Tier,2.176,Flat vs Flat,-8.57,Flat vs Flat
1572,0.001,0.5,3.77,0.41,10.16478329774092,-9.59,6-Tier vs 6-Tier,2.264,Flat vs Flat,-8.67,Flat vs Flat
1573,0.001,0.5,3.77,0.44,10.120672656489823,-9.522,6-Tier vs 6-Tier,2.172,Flat vs Flat,-8.75,Flat vs Flat
1574,0.001,0.5,3.77,0.47,10.08219316093036,-9.463,6-Tier vs 6-Tier,1.628,Flat vs Flat,-8.83,Flat vs Flat
1575,0.001,0.5,3.77,0.5,10.048331204838028,-9.407,6-Tier vs 6-Tier,0.82,4-Tier vs 4-Tier,-8.9,4-Tier vs 4-Tier
1576,0.001,0.5,3.77,0.53,10.018302677737283,-9.364,6-Tier vs 6-Tier,1.526,4-Tier vs 4-Tier,-8.96,4-Tier vs 4-Tier
1577,0.001,0.5,3.77,0.56,9.991491492825904,-9.318,6-Tier vs 6-Tier,1.268,Flat vs Flat,-9.01,Flat vs Flat
1578,0.001,0.5,3.77,0.59,9.96740686909195,-9.279,6-Tier vs 6-Tier,1.274,Flat vs Flat,-9.06,Flat vs Flat
1579,0.001,0.5,3.77,0.62,9.945653015396768,-9.247,6-Tier vs 6-Tier,0.542,Flat vs Flat,-9.1,Flat vs Flat
1580,0.001,0.5,3.77,0.65,9.925907209734987,-9.218,6-Tier vs 6-Tier,0.3699999999999999,Flat vs Flat,-9.14,Flat vs Flat
1581,0.001,0.5,3.77,0.68,9.907903681043363,-9.189,6-Tier vs 6-Tier,0.1039999999999999,6-Tier vs 6-Tier,-9.17,6-Tier vs 6-Tier
1582,0.001,0.5,3.77,0.71,9.891421577311595,-9.16,6-Tier vs 6-Tier,0.364,Flat vs Flat,-9.21,Flat vs Flat
1583,0.001,0.5,3.77,0.74,9.87627586036889,-9.138,6-Tier vs 6-Tier,0.2960000000000001,4-Tier vs 4-Tier,-9.24,4-Tier vs 4-Tier
1584,0.001,0.5,3.77,0.77,9.86231032916198,-9.114,6-Tier vs 6-Tier,1.124,Flat vs Flat,-9.26,Flat vs Flat
1585,0.001,0.5,3.77,0.8,9.849392212795587,-9.092,6-Tier vs 6-Tier,0.3340000000000001,7-Tier vs 7-Tier,-9.29,7-Tier vs 7-Tier
1586,0.001,0.5,3.77,0.83,9.837407936166526,-9.075,6-Tier vs 6-Tier,0.866,Flat vs Flat,-9.31,Flat vs Flat
1587,0.001,0.5,3.77,0.86,9.82625977186042,-9.059,6-Tier vs 6-Tier,0.714,Flat vs Flat,-9.34,Flat vs Flat
1588,0.001,0.5,3.77,0.89,9.81586316919293,-9.146,6-Tier vs 6-Tier,1.176,7-Tier vs 7-Tier,-9.36,7-Tier vs 7-Tier
1589,0.001,0.5,3.77,1.0,9.783079215448108,-9.096,6-Tier vs 6-Tier,0.0719999999999999,Flat vs Flat,-9.42,Flat vs Flat
1590,0.001,0.5,3.93,0.05,14.606885750231216,-14.335,3-Tier vs 3-Tier,17.86,Flat vs Flat,0.71,Flat vs Flat
1591,0.001,0.5,3.93,0.08,12.69848880366633,-12.915,Flat vs Flat,9.838,Flat vs Flat,-3.14,Flat vs Flat
1592,0.001,0.5,3.93,0.11,11.831035646136836,-11.515,Flat vs Flat,8.054,Flat vs Flat,-4.89,Flat vs Flat
1593,0.001,0.5,3.93,0.14,11.335348127548556,-10.723,Flat vs Flat,5.572,7-Tier vs 7-Tier,-5.89,7-Tier vs 7-Tier
1594,0.001,0.5,3.93,0.17,11.014609144932608,-10.207,Flat vs Flat,5.220000000000001,Flat vs Flat,-6.540000000000001,Flat vs Flat
1595,0.001,0.5,3.93,0.2,10.790091857101444,-9.855,Flat vs Flat,3.538,5-Tier vs 5-Tier,-6.99,5-Tier vs 5-Tier
1596,0.001,0.5,3.93,0.23,10.624144296530584,-9.814,Flat vs Flat,3.176,4-Tier vs 4-Tier,-7.33,4-Tier vs 4-Tier
1597,0.001,0.5,3.93,0.26,10.496492326860691,-9.619,Flat vs Flat,2.66,5-Tier vs 5-Tier,-7.58,5-Tier vs 5-Tier
1598,0.001,0.5,3.93,0.29,10.395251109536296,-9.459,Flat vs Flat,2.048,4-Tier vs 4-Tier,-7.790000000000001,4-Tier vs 4-Tier
1599,0.001,0.5,3.93,0.32,10.312992620460223,-9.403,8-Tier vs 8-Tier,1.494,5-Tier vs 5-Tier,-7.95,5-Tier vs 5-Tier
1600,0.001,0.5,3.93,0.35,10.244835586654334,-9.295,8-Tier vs 8-Tier,1.648,4-Tier vs 4-Tier,-8.09,4-Tier vs 4-Tier
1601,0.001,0.5,3.93,0.38,10.187440189765166,-9.207,8-Tier vs 8-Tier,2.196,Flat vs Flat,-8.21,Flat vs Flat
1602,0.001,0.5,3.93,0.41,10.13844411925002,-9.132,8-Tier vs 8-Tier,1.686,Flat vs Flat,-8.31,Flat vs Flat
1603,0.001,0.5,3.93,0.44,10.09612933107785,-9.067,8-Tier vs 8-Tier,2.08,Flat vs Flat,-8.39,Flat vs Flat
1604,0.001,0.5,3.93,0.47,10.059216430757449,-9.01,8-Tier vs 8-Tier,1.884,Flat vs Flat,-8.47,Flat vs Flat
1605,0.001,0.5,3.93,0.5,10.026733078475491,-8.961,8-Tier vs 8-Tier,0.676,4-Tier vs 4-Tier,-8.53,4-Tier vs 4-Tier
1606,0.001,0.5,3.93,0.53,9.997927086829227,-8.913,8-Tier vs 8-Tier,0.474,Flat vs Flat,-8.59,Flat vs Flat
1607,0.001,0.5,3.93,0.56,9.97220745143078,-8.873999999999999,8-Tier vs 8-Tier,1.528,7-Tier vs 7-Tier,-8.64,7-Tier vs 7-Tier
1608,0.001,0.5,3.93,0.59,9.949103372174546,-8.841,8-Tier vs 8-Tier,1.294,Flat vs Flat,-8.69,Flat vs Flat
1609,0.001,0.5,3.93,0.62,9.928235171556013,-8.806000000000001,8-Tier vs 8-Tier,1.128,Flat vs Flat,-8.73,Flat vs Flat
1610,0.001,0.5,3.93,0.65,9.90929326637919,-8.776,8-Tier vs 8-Tier,1.186,Flat vs Flat,-8.77,Flat vs Flat
1611,0.001,0.5,3.93,0.68,9.892022705776792,-8.754999999999999,8-Tier vs 8-Tier,1.008,Flat vs Flat,-8.8,Flat vs Flat
1612,0.001,0.5,3.93,0.71,9.876211629168964,-8.725999999999999,8-Tier vs 8-Tier,0.948,Flat vs Flat,-8.84,Flat vs Flat
1613,0.001,0.5,3.93,0.74,9.861682531745554,-8.706,8-Tier vs 8-Tier,0.834,Flat vs Flat,-8.86,Flat vs Flat
1614,0.001,0.5,3.93,0.77,9.848285571783707,-8.686,8-Tier vs 8-Tier,0.7939999999999999,Flat vs Flat,-8.89,Flat vs Flat
1615,0.001,0.5,3.93,0.8,9.835893383819002,-8.667,6-Tier vs 6-Tier,0.5740000000000001,Flat vs Flat,-8.92,Flat vs Flat
1616,0.001,0.5,3.93,0.83,9.82439701667102,-8.648,6-Tier vs 6-Tier,1.032,Flat vs Flat,-8.94,Flat vs Flat
1617,0.001,0.5,3.93,0.86,9.813702721649642,-8.629,6-Tier vs 6-Tier,1.004,Flat vs Flat,-8.96,Flat vs Flat
1618,0.001,0.5,3.93,0.89,9.80372939033757,-8.722,6-Tier vs 6-Tier,0.202,4-Tier vs 4-Tier,-8.98,4-Tier vs 4-Tier
1619,0.001,0.5,3.93,1.0,9.77228015226684,-8.673,6-Tier vs 6-Tier,0.2599999999999999,7-Tier vs 7-Tier,-9.05,7-Tier vs 7-Tier
1620,0.001,0.5,4.1,0.05,14.395876006545992,-14.845,Flat vs Flat,16.664,Flat vs Flat,0.8699999999999999,Flat vs Flat
1621,0.001,0.5,4.1,0.08,12.566607713863066,-12.194,Flat vs Flat,10.21,Flat vs Flat,-2.89,Flat vs Flat
1622,0.001,0.5,4.1,0.11,11.73512212627992,-10.883,Flat vs Flat,6.912000000000001,6-Tier vs 6-Tier,-4.6,6-Tier vs 6-Tier
1623,0.001,0.5,4.1,0.14,11.259987504803831,-10.141,Flat vs Flat,4.706,Flat vs Flat,-5.58,Flat vs Flat
1624,0.001,0.5,4.1,0.17,10.952547455613423,-9.663,Flat vs Flat,4.864,Flat vs Flat,-6.21,Flat vs Flat
1625,0.001,0.5,4.1,0.2,10.737339421180138,-9.324,Flat vs Flat,3.6800000000000006,Flat vs Flat,-6.659999999999999,Flat vs Flat
1626,0.001,0.5,4.1,0.23,10.578272613120754,-9.305,Flat vs Flat,2.758,7-Tier vs 7-Tier,-6.980000000000001,7-Tier vs 7-Tier
1627,0.001,0.5,4.1,0.26,10.455913529998153,-9.118,Flat vs Flat,3.0620000000000003,Flat vs Flat,-7.24,Flat vs Flat
1628,0.001,0.5,4.1,0.29,10.35887011924574,-8.973,Flat vs Flat,1.92,Flat vs Flat,-7.44,Flat vs Flat
1629,0.001,0.5,4.1,0.32,10.280022348009409,-8.923,8-Tier vs 8-Tier,1.828,4-Tier vs 4-Tier,-7.6,4-Tier vs 4-Tier
1630,0.001,0.5,4.1,0.35,10.214691337556443,-8.824000000000002,8-Tier vs 8-Tier,2.322,Flat vs Flat,-7.730000000000001,Flat vs Flat
1631,0.001,0.5,4.1,0.38,10.159675749806585,-8.743,8-Tier vs 8-Tier,1.37,Flat vs Flat,-7.85,Flat vs Flat
1632,0.001,0.5,4.1,0.41,10.112711223678652,-8.671000000000001,8-Tier vs 8-Tier,0.898,6-Tier vs 6-Tier,-7.94,6-Tier vs 6-Tier
